ID_Source,Product_Name,Price_Raw,Supplier_Name,Date_Scraped,Calories_Raw
1258,selecta corned beef,,Alfamart,2023-10-23,259 kcal
1259,Del Monte Peanut Butter Refill Pack,64.04 eur,Waltermart,2023-10-11,469 kcal
1260,PIATTOS WAFER,40.41,Robinsons Supermarket,2023-10-11,119kcal
1261,del monte beef loaf,174.68,Waltermart,2023-10-01,341 Kcal
1262,SAN MIGUEL CHEESE,184.79,SM Supermarket,2023-10-11,257 kcal
1263,ALASKA SPAGHETTI SAUCE FAMILY SIZE,184.98,Alfamart,2023-10-25,445 kcal
1264,FITA TUNA FLAKES,197.33,S&R,2023-10-14,148 kcal
1265,reno sardines,61.17,S&R,2023-10-20,110 kcal
1266,cdo evaporated milk family size,21.85 eur,S&R,2023-10-10,97 kcal
1267,SKYFLAKES VIENNA SAUSAGE SACHET,147.55 eur,SM Supermarket,2023-10-23,547 kcal
1268,nescafe tuna flakes refill pack,186.87,Landers,2023-10-22,364 kcal
1269,C2 VIENNA SAUSAGE,80.86,Alfamart,2023-10-18,
1270,Mega  Potato  Chips,226.08,Waltermart,2023-10-28,163 Kcal
1271,nescafe potato chips,100.85,Landers,2023-10-05,590 kcal
1272,Oishi Evaporated Milk,126.36,S&R,2023-10-12,355 Kcal
1273,Chippy Evaporated Milk Bottle,164.83,Puregold,2023-10-07,346 kcal
1274,Mio Oatmeal,186.11,S&R,2023-10-17,396 kcal
1275,gardenia cooking oil refill pack,$125.94,Puregold,2023-10-21,165 kcal
1276,C2 Corned Beef,$203.75,Waltermart,2023-10-12,
1277,purefoods oatmeal,$174.11,7-Eleven,2023-10-04,340 kcal
1278,MILO BEEF LOAF,246.26,Alfamart,2023-10-26,
1279,nova spaghetti sauce,110.60,Puregold,2023-10-09,476 kcal
1280,Fita Oatmeal Sachet,57.84,Alfamart,2023-10-11,
1281,555 Shrimp Crackers Sachet,,Alfamart,2023-10-09,565kcal
1282,Mega Rice,48.89 eur,Robinsons Supermarket,2023-10-02,230 kcal
1283,reno biscuits family size,88.24 eur,Landers,2023-10-08,490 kcal
1284,CHIPPY SOY SAUCE REFILL PACK,178.56 eur,SM Supermarket,2023-10-26,281 kcal
1285,datu puti spaghetti sauce,39.96 eur,S&R,2023-10-19,
1286,cdo cooking oil,172.29 eur,Alfamart,2023-10-27,149 kcal
1287,Oishi  Biscuits,135.88,Robinsons Supermarket,2023-10-27,142 kcal
1288,Jack 'n Jill Tomato Sauce,15.15,Robinsons Supermarket,2023-10-08,146 kcal
1289,EDEN CHEESE PACK OF 3,"87,27",Landers,2023-10-02,
1290,MONDE CONDENSED MILK,$35.46,Landers,2023-10-08,273 Kcal
1291,Magnolia Crackers,$238.90,SM Supermarket,2023-10-01,82 kcal
1292,Nestle Tomato Sauce,$97.03,Puregold,2023-10-09,392 kcal
1293,DATU PUTI SARDINES,95.72 eur,Alfamart,2023-10-02,108 kcal
1294,CDO Spaghetti Sauce,200.47 eur,S&R,2023-10-01,549 kcal
1295,Mega Pancit Canton,127.10,SM Supermarket,2023-10-19,
1296,Oishi Pancit Canton,"47,16",Robinsons Supermarket,2023-10-17,502 kcal
1297,Gardenia  Wafer,,Waltermart,2023-10-15,
1298,Century Tuna Instant Coffee,"97,43",SM Supermarket,2023-10-21,465 kcal
1299,Lucky Me Sardnes Sachet,200.00,S&R,2023-10-22,541 kcal
1300,NOVA CHEESE,226.08,S&R,2023-10-11,
1301,Bear Brand Chees,11634,Landers,2023-10-14,217 kcal
1302,Oishi Evaporated Milk,30.61,Waltermart,2023-10-27,119 cal
1303,C2 Salt,31.90,S&R,2023-10-10,463 cal
1304,Oishi Beef Loaf,133.67,Landers,2023-10-13,
1305,C2 CRACKERS PACK OF 3,142.20,Alfamart,2023-10-17,246 kcal
1306,PUREFOODS EVAPORATED MILK BOTTLE,124.02,S&R,2023-10-08,519 cal
1307,SkyFlakes Chocolate Drink,0,7-Eleven,2023-10-04,
1308,fita peanut butter,30.61,SM Supermarket,2023-10-27,424kcal
1309,Monde Cheese,47.79,Puregold,2023-10-06,228 kcal
1310,C2 Sugar Refill Pack,73.02,7-Eleven,2023-10-18,109 kcal
1311,UFC Cheese,$15.15,7-Eleven,2023-10-23,420 kcal
1312,UFC OATMEAL,154.89,SM Supermarket,2023-10-20,145 kcal
1313,gardenia potato chips,156.42,Waltermart,2023-10-20,172 kcal
1314,eden rice pack of 3,248.99,Puregold,2023-10-19,377 cal
1315,CDO Evaporated Milk Pack of 3,45.62,Puregold,2023-10-09,146 kcal
1316,san miguel tomato sauce pack of 3,192.96,7-Eleven,2023-10-19,448 Kcal
1317,MONDE PANCIT CANTON SACHET,16674,Puregold,2023-10-27,89 Kcal
1318,Eden  Corned  Beef,"84,49",Alfamart,2023-10-12,530 kcal
1319,nescafe fruit juice,"107,37",S&R,2023-10-14,242kcal
1320,Nescafe  Fruit  Juice,224.77,7-Eleven,2023-10-01,587 kcal
1321,Fita Cooking Oil,172.64,7-Eleven,2023-10-21,185kcal
1322,Monde Potato Chips Refill Pack,171.71,Waltermart,2023-10-04,127 Kcal
1323,UFC Chocolate Drink,246.82,Robinsons Supermarket,2023-10-07,
1324,datu puti pancit canton,$204.13,Alfamart,2023-10-18,152 cal
1325,Del  Monte  Condensed  Milk,137.42,Waltermart,2023-10-16,224 kcal
1326,MAGNOLIA CRACKERS,63.65 eur,7-Eleven,2023-10-18,267 kcal
1327,magnolia oatmeal,226.61,SM Supermarket,2023-10-14,191 kcal
1328,Argentina  Fruit  Juice  Bottle,"49,03",7-Eleven,2023-10-09,200 cal
1329,Jack 'n Jill Peanut Butter Bottle,77.72,S&R,2023-10-26,
1330,bear brand biscuits,89.07,S&R,2023-10-28,351 kcal
1331,Bear Brand Shrim Crackers,27.04,Waltermart,2023-10-09,
1332,PUREFOODS TOMATO SAUCE,102.91,Puregold,2023-10-13,112 Kcal
1333,Chippy Mayonnaise,143.86,Waltermart,2023-10-28,130 kcal
1334,san miguel oatmeal,19.75,Alfamart,2023-10-05,430 kcal
1335,Datu  Puti  Mayonnaise  Sachet,24506,Robinsons Supermarket,2023-10-25,109 kcal
1336,Oishi Pancit Canton Bottle,,S&R,2023-10-25,137 cal
1337,Monde Chocolate Bar,187.89 eur,SM Supermarket,2023-10-17,115 Kcal
1338,NOVA SHRIMP CRACKERS PACK OF 3,225.52,S&R,2023-10-02,506 kcal
1339,mega salt,224.49,Robinsons Supermarket,2023-10-25,506 kcal
1340,skyflakes cheese,104.93,Landers,2023-10-02,293 kcal
1341,UFC Instant Coffee,88.90,Waltermart,2023-10-13,456kcal
1342,OISHI COOKIES,$92.26,Robinsons Supermarket,2023-10-07,179 kcal
1343,MEGA TUNA FLAKES,"29,27",Waltermart,2023-10-01,
1344,Argentina Crackers Refill Pack,141.07,7-Eleven,2023-10-14,
1345,san miguel potato chips,222.67,Robinsons Supermarket,2023-10-19,390 kcal
1346,century tuna condensed milk refill pack,102.80,Landers,2023-10-09,131 cal
1347,Milo  Cookies  Bottle,109.38,SM Supermarket,2023-10-04,376 cal
1348,ufc tuna flakes pack of 3,,S&R,2023-10-01,486 cal
1349,lucky me biscuits,50.94,Puregold,2023-10-25,270 kcal
1350,Selecta Potato Chips Sachet,6676,Landers,2023-10-23,393 Kcal
1351,argentina potato chips,130.95,Robinsons Supermarket,2023-10-19,326 kcal
1352,Gardenia Cookie Bottle,79.72,7-Eleven,2023-10-27,525 kcal
1353,Magnolia  Mayonnaise,122.18,Waltermart,2023-10-27,498 Kcal
1354,Purefoods Srdines Family Size,71.70,7-Eleven,2023-10-05,182 kcal
1355,argentina vienna sausage pack of 3,$111.70,Alfamart,2023-10-26,236kcal
1356,oishi mayonnaise,99.68,S&R,2023-10-13,571 kcal
1357,magnolia salt,"202,07",Puregold,2023-10-25,574 cal
1358,Reno Sardnes,165.99,SM Supermarket,2023-10-04,169 kcal
1359,CDO Hotdog,0,Robinsons Supermarket,2023-10-01,442 cal
1360,C2 TUNA FLAKES PACK OF 3,3723,Waltermart,2023-10-14,276kcal
1361,Datu Puti Evaporated Milk,136.53 eur,S&R,2023-10-18,514 kcal
1362,Nestle  Rice,192.59,7-Eleven,2023-10-26,
1363,Argentina Shrimp Crackers,35.60,Alfamart,2023-10-06,233 cal
1364,Del MonteOatmeal,182.66,Waltermart,2023-10-19,371 cal
1365,Nestle Salt Family Size,235.29,7-Eleven,2023-10-16,300kcal
1366,SkyFlakes Sardines Pack of 3,43.18,Waltermart,2023-10-06,506 cal
1367,Gardenia Shrimp Crackers,137.83,7-Eleven,2023-10-06,417 kcal
1368,FITA CHOCOLATE DRINK FAMILY SIZE,108.33 eur,SM Supermarket,2023-10-05,382 kcal
1369,Nestle Shrimp Crackers Pack of 3,166.42,7-Eleven,2023-10-18,119 Kcal
1370,555 FRUIT JUICE,"134,92",S&R,2023-10-05,496 kcal
1371,Datu Puti Pancit Canton,98.31,Alfamart,2023-10-27,253 kcal
1372,555 Oatmeal,103.83,S&R,2023-10-26,241 kcal
1373,iattos Salt,240.23,Puregold,2023-10-03,184 cal
1374,Purefoods Soy Sauce Refill Pack,47.71 eur,Landers,2023-10-13,393 Kcal
1375,purefoods peanut butter,194.42,Alfamart,2023-10-18,238 Kcal
1376,Nestle Shrimp Crackers Refill Pack,168.40,Alfamart,2023-10-02,209 kcal
1377,DEL MONTE BISCUITS BOTTLE,143.17 eur,Landers,2023-10-22,445 cal
1378,UFC EVAPORATED MILK,$57.74,Landers,2023-10-27,591 kcal
1379,nescafe condensed milk sachet,0,Waltermart,2023-10-26,185 kcal
1380,Lcky Me Tomato Sauce,29.78,7-Eleven,2023-10-18,508 cal
1381,Reno Spaghetti Sauce,66.12,7-Eleven,2023-10-22,184 kcal
1382,SELECTA HOTDOG,71.76,Waltermart,2023-10-08,260 cal
1383,Century Tuna Wafer Bottle,"79,64",7-Eleven,2023-10-01,319 kcal
1384,SELECTA SUGAR,23799,Puregold,2023-10-12,525 kcal
1385,Magnolia  Salt,171.27,Robinsons Supermarket,2023-10-27,551 kcal
1386,Lucky Me Cooking Oil,124.44 eur,SM Supermarket,2023-10-23,210 kcal
1387,Reno Salt,23.35,Robinsons Supermarket,2023-10-10,396 kcal
1388,Gardenia  Chocolate  Drink,"213,88",7-Eleven,2023-10-01,481 kcal
1389,c2 condensed milk,,Robinsons Supermarket,2023-10-26,263 kcal
1390,Alaska Cookies,$158.77,Puregold,2023-10-04,271 kcal
1391,lucky me tuna flakes sachet,146.29,S&R,2023-10-10,101 kcal
1392,alaska salt,50.23,Puregold,2023-10-15,147 kcal
1393,UFC CHOCOLATE DRINK BOTTLE,179.09,Robinsons Supermarket,2023-10-23,429 kcal
1394,CENTURY TUNA COOKIES FAMILY SIZE,201.95 eur,Waltermart,2023-10-28,578 kcal
1395,c2 potato chips,118.36,7-Eleven,2023-10-06,572 Kcal
1396,SKYFLAKES SARDINES BOTTLE,$169.68,Landers,2023-10-07,
1397,UFC FRUIT JUICE,2622,7-Eleven,2023-10-07,396 kcal
1398,Alaska Condensed Milk,195.60,7-Eleven,2023-10-09,83 kcal
1399,san miguel biscuits,"37,97",Landers,2023-10-03,
1400,555 cheese,18.77,Puregold,2023-10-28,
1401,PUREFOODS BISCUITS,157.45,Alfamart,2023-10-27,493 kcal
1402,CDO CORNED BEEF,206.63,Landers,2023-10-05,296 cal
1403,EDEN PEANUT BUTTER FAMILY SIZE,201.00,S&R,2023-10-04,260 kcal
1404,CDO COOKIES,135.35,Landers,2023-10-18,261 kcal
1405,cdo sugar,50.17,Waltermart,2023-10-27,211 cal
1406,San Miguel Condensed Milk,216.26,SM Supermarket,2023-10-10,
1407,Monde Corned Beef Refill Pack,198.38 eur,Waltermart,2023-10-12,597 kcal
1408,Lucky Me Tuna Flakes Bottle,18001,SM Supermarket,2023-10-03,258 kcal
1409,Monde  Beef  Loaf  Pack  of  3,218.83,Waltermart,2023-10-01,178 kcal
1410,ufc cheese,130.94,Waltermart,2023-10-05,
1411,OISHI RICE,203.01,Waltermart,2023-10-15,195 kcal
1412,nescafe soy sauce refill pack,189.43 eur,Alfamart,2023-10-14,425 kcal
1413,Argentina Sadines,194.42 eur,Robinsons Supermarket,2023-10-21,
1414,skyflakes corned beef,219.59,Landers,2023-10-04,211 kcal
1415,CHIPPY CRACKERS,136.13 eur,Robinsons Supermarket,2023-10-11,
1416,purefoods chocolate bar,165.02,7-Eleven,2023-10-08,
1417,lucky me pancit canton sachet,"92,53",S&R,2023-10-02,
1418,san miguel sardines family size,121.88,Puregold,2023-10-01,342 kcal
1419,Datu Puti Soy Saue Sachet,88.32,Puregold,2023-10-14,93 kcal
1420,555 salt,66.31,SM Supermarket,2023-10-10,338 kcal
1421,NESCAFE FRUIT JUICE BOTTLE,"175,73",Robinsons Supermarket,2023-10-17,187 kcal
1422,C2  Hotdog,34.49,Waltermart,2023-10-27,416 kcal
1423,Eden  Biscuits,235.31,Puregold,2023-10-09,287 kcal
1424,nestle peanut butter family size,"34,71",Puregold,2023-10-12,317 Kcal
1425,MILO CHOCOLATE DRINK,88.14,Waltermart,2023-10-03,434 kcal
1426,Argentina Choolate Bar,7009,Robinsons Supermarket,2023-10-05,315 kcal
1427,SkyFlakes Sardines,,SM Supermarket,2023-10-08,325 kcal
1428,San Miguel Shrimp Cackers,176.60,Robinsons Supermarket,2023-10-10,339 kcal
1429,PUREFOODS SOY SAUCE REFILL PACK,"69,87",Robinsons Supermarket,2023-10-06,571 kcal
1430,Purefoods  Mayonnaise,88.11,S&R,2023-10-10,584 kcal
1431,nescafe instant coffee,$229.37,SM Supermarket,2023-10-20,210 kcal
1432,Selecta  Wafer,74.56,Waltermart,2023-10-04,151 cal
1433,C2 Salt Pack of 3,249.10,SM Supermarket,2023-10-14,293 kcal
1434,milo cheese,170.15,7-Eleven,2023-10-04,427 kcal
1435,monde potato chips family size,110.12,Robinsons Supermarket,2023-10-25,283 cal
1436,Eden Vienna Sausage Pack of 3,132.75,S&R,2023-10-12,224 kcal
1437,Datu Puti Condensed Milk Pack of 3,42.54,Puregold,2023-10-12,303 cal
1438,MONDE CHOCOLATE BAR FAMILY SIZE,34.09,Landers,2023-10-04,463 kcal
1439,SELECTA COOKIES,91.19,SM Supermarket,2023-10-22,242kcal
1440,alaska tomato sauce,$196.91,Waltermart,2023-10-13,
1441,Nescafe Tuna Flakes,144.43,SM Supermarket,2023-10-28,469kcal
1442,jack 'n jill tomato sauce pack of 3,214.30,Alfamart,2023-10-09,187 kcal
1443,Datu Puti Pancit Canton Bottle,$114.37,Alfamart,2023-10-27,
1444,Jack  'n  Jill  Corned  Beef,60.65,Landers,2023-10-08,383 kcal
1445,MILO PEANUT BUTTER PACK OF 3,"214,53",S&R,2023-10-08,
1446,Del Monte Cookies,141.02,Waltermart,2023-10-01,252 kcal
1447,Jack  'n  Jill  Cooking  Oil,$103.89,Robinsons Supermarket,2023-10-23,467 kcal
1448,Nescafe Condensed Milk Family Size,$161.43,S&R,2023-10-14,189 kcal
1449,NOVA SUGAR FAMILY SIZE,"42,70",S&R,2023-10-09,480 kcal
1450,SkyFlakes Vienna Sausage,216.08,Puregold,2023-10-13,356 cal
1451,Oishi  Shrimp  Crackers,29.50,SM Supermarket,2023-10-24,326 kcal
1452,Jack 'n Jill Potato Chips,0,Robinsons Supermarket,2023-10-19,222 cal
1453,argentina instant coffee sachet,236.29,Puregold,2023-10-19,428 kcal
1454,Century una Biscuits Pack of 3,69.25,Landers,2023-10-19,105 kcal
1455,Lucky Me Sardines,149.52,Waltermart,2023-10-16,485 Kcal
1456,Monde Mayonnaise,211.20 eur,Puregold,2023-10-26,139 cal
1457,eden cookies,19.67,Robinsons Supermarket,2023-10-19,535 Kcal
1458,MAGNOLIA TUNA FLAKES,107.17,Landers,2023-10-04,520 kcal
1459,Chippy Sardines,$57.67,Landers,2023-10-01,411 kcal
1460,Piatos Chocolate Bar,217.27,Puregold,2023-10-28,548 kcal
1461,milo cheese,$90.50,Waltermart,2023-10-14,142 kcal
1462,Bear Brand Chocolate Bar,168.88,Puregold,2023-10-11,543 kcal
1463,CDO Potato Chips Pack of 3,102.64,Alfamart,2023-10-19,365 kcal
1464,reno cookies,$49.16,Robinsons Supermarket,2023-10-25,398 kcal
1465,Eden Spaghetti Sauce Bottle,34.97,Robinsons Supermarket,2023-10-26,
1466,Oisi Tuna Flakes,,Robinsons Supermarket,2023-10-22,302 kcal
1467,CHIPPY COOKING OIL,188.99,7-Eleven,2023-10-17,524 kcal
1468,Argentina Salt,237.67,Waltermart,2023-10-05,81 kcal
1469,Jack 'n Jill Wafer Bottle,147.18,Alfamart,2023-10-13,107 Kcal
1470,PIATTOS TUNA FLAKES,40.40,Puregold,2023-10-13,122 kcal
1471,MONDE SALT,$84.83,Alfamart,2023-10-15,598 kcal
1472,alaska evaporated milk sachet,"146,73",Puregold,2023-10-15,127kcal
1473,Purefoods Cooking Oil,135.64 eur,SM Supermarket,2023-10-12,111kcal
1474,SkyFlakes  Potato  Chips  Sachet,45.61,Robinsons Supermarket,2023-10-03,
1475,Eden Mayonnaise Pack of 3,193.71,7-Eleven,2023-10-28,199 kcal
1476,MAGNOLIA FRUIT JUICE REFILL PACK,177.73,Alfamart,2023-10-05,165 kcal
1477,UFC Oatmeal,233.78,Alfamart,2023-10-01,174 kcal
1478,Selecta Chocolate Drink Pack of 3,111.98,Landers,2023-10-21,569 Kcal
1479,CDO  Hotdog  Bottle,82.83,S&R,2023-10-14,
1480,SkyFlaks Hotdog Refill Pack,162.00,Waltermart,2023-10-27,316 cal
1481,den Oatmeal,"68,78",Alfamart,2023-10-12,275 cal
1482,LUCKY ME BEEF LOAF,185.09,Waltermart,2023-10-24,237 kcal
1483,NESCAFE SUGAR,202.88,SM Supermarket,2023-10-11,114 kcal
1484,Eden  Chocolate  Drink,"89,98",Puregold,2023-10-06,533 kcal
1485,SAN MIGUEL RICE PACK OF 3,126.65 eur,Alfamart,2023-10-24,484 Kcal
1486,del monte beef loaf,$195.73,Puregold,2023-10-20,174 Kcal
1487,Gardeni Cheese Sachet,133.47,Robinsons Supermarket,2023-10-03,90 kcal
1488,Del Monte Fruit Juice Family Size,116.48 eur,Waltermart,2023-10-06,334 kcal
1489,bear brand oatmeal,$133.71,Alfamart,2023-10-07,146 kcal
1490,nova crackers,"152,56",Waltermart,2023-10-21,188 kcal
1491,ARGENTINA SARDINES BOTTLE,191.88 eur,Landers,2023-10-19,418 kcal
1492,magnolia biscuits,164.51,SM Supermarket,2023-10-11,270 kcal
1493,cdo instant coffee,249.16,Landers,2023-10-09,95kcal
1494,Nestle Shrimp Crackers,"16,09",Waltermart,2023-10-10,209 kcal
1495,Alaska Biscuits Sachet,123.62,7-Eleven,2023-10-06,478 cal
1496,Piattos  Fruit  Juice,71.37,Landers,2023-10-17,405kcal
1497,ALASKA EVAPORATED MILK,115.83,Alfamart,2023-10-23,586 kcal
1498,datu puti soy sauce,77.44,Alfamart,2023-10-06,429 Kcal
1499,piattos potato chips,246.76,Waltermart,2023-10-08,
1500,datu puti fruit juice,18.72,7-Eleven,2023-10-03,286 Kcal
1501,GARDENIA CHOCOLATE DRINK SACHET,95.87,Landers,2023-10-26,485 kcal
1502,Oishi Salt,"171,93",Waltermart,2023-10-06,432 kcal
1503,DATU PUTI CONDENSED MILK,,Alfamart,2023-10-19,561 kcal
1504,Del Monte Tomato Sauce,233.94 eur,Robinsons Supermarket,2023-10-14,458 cal
1505,Jack  'n  Jill  Cheese  Refill  Pack,148.96,Puregold,2023-10-17,590 kcal
1506,OISHI POTATO CHIPS PACK OF 3,$96.29,SM Supermarket,2023-10-26,520 cal
1507,DEL MONTE RICE,95.51,Waltermart,2023-10-08,277 kcal
1508,ufc sardines,$101.58,Landers,2023-10-25,321 kcal
1509,jack 'n jill cookies family size,8557,SM Supermarket,2023-10-27,89kcal
1510,MONDE TUNA FLAKES REFILL PACK,167.70,7-Eleven,2023-10-05,151 kcal
1511,SkyFlakes Corned Beef Pack of 3,200.43,Landers,2023-10-03,476 kcal
1512,LUCKY ME HOTDOG,"58,24",Robinsons Supermarket,2023-10-27,587 kcal
1513,Lucky  Me  Biscuits,$52.28,Alfamart,2023-10-27,141 kcal
1514,nescafe tuna flakes,0,Waltermart,2023-10-18,239 Kcal
1515,san miguel condensed milk,222.68,S&R,2023-10-05,
1516,selecta crackers pack of 3,117.38,S&R,2023-10-02,190kcal
1517,del monte sugar,30.18,Alfamart,2023-10-14,427 kcal
1518,FITA EVAPORATED MILK,236.04 eur,Alfamart,2023-10-22,291 cal
1519,Fita Penut Butter,153.61,Waltermart,2023-10-19,252 kcal
1520,chippy wafer sachet,0,Puregold,2023-10-05,123kcal
1521,DEL MONTE INSTANT COFFEE,149.79,Robinsons Supermarket,2023-10-26,404 kcal
1522,milo cookies,39.52,Robinsons Supermarket,2023-10-13,167 kcal
1523,san miguel hotdog pack of 3,$128.24,Robinsons Supermarket,2023-10-17,
1524,SELECTA COOKIES PACK OF 3,"163,12",S&R,2023-10-05,95kcal
1525,Datu  Puti  Beef  Loaf  Sachet,77.27,SM Supermarket,2023-10-28,450 kcal
1526,selecta tuna flakes,190.85,S&R,2023-10-17,355 kcal
1527,san miguel chocolate bar bottle,239.87,Robinsons Supermarket,2023-10-09,555 Kcal
1528,ARGENTINA INSTANT COFFEE,93.37,Robinsons Supermarket,2023-10-14,392 kcal
1529,PIATTOS SARDINES REFILL PACK,68.59,SM Supermarket,2023-10-10,197 kcal
1530,nova cooking oil pack of 3,177.05,Landers,2023-10-01,
1531,NESTLE CHEESE SACHET,"219,11",Puregold,2023-10-22,132 kcal
1532,NESTLE TOMATO SAUCE,"107,13",Robinsons Supermarket,2023-10-09,181kcal
1533,oishi salt,205.15,Waltermart,2023-10-27,146 kcal
1534,Purefoods Cookies Bottle,27.18,Landers,2023-10-09,110 kcal
1535,c2 mayonnaise,77.60 eur,SM Supermarket,2023-10-10,
1536,FITA BISCUITS BOTTLE,22960,Landers,2023-10-06,230 kcal
1537,OISHI PANCIT CANTON,248.25,Robinsons Supermarket,2023-10-28,
1538,eden sugar refill pack,35.66,Alfamart,2023-10-25,289 cal
1539,Nescafe  Beef  Loaf  Sachet,59.02,Waltermart,2023-10-02,407 kcal
1540,C2 Cheese,189.61,Robinsons Supermarket,2023-10-18,534 kcal
1541,Piattos Cheese,$191.81,S&R,2023-10-09,
1542,SAN MIGUEL COOKING OIL,147.33,SM Supermarket,2023-10-12,377 cal
1543,chippy beef loaf,,Alfamart,2023-10-05,471 kcal
1544,555 hotdog pack of 3,84.06,Waltermart,2023-10-14,175kcal
1545,Reno  Fruit  Juice  Pack  of  3,103.46,Robinsons Supermarket,2023-10-26,161 kcal
1546,nova condensed milk,85.01,Alfamart,2023-10-10,354 kcal
1547,alaska spaghetti sauce,75.69 eur,Robinsons Supermarket,2023-10-25,334 kcal
1548,Jack 'n Jill Chocolte Drink,,Robinsons Supermarket,2023-10-26,581 kcal
1549,555 Salt,0,Alfamart,2023-10-21,243 kcal
1550,cdo condensed milk,63.02,Puregold,2023-10-16,392 kcal
1551,OISHI SOY SAUCE REFILL PACK,159.19,Landers,2023-10-27,488 cal
1552,magnolia pancit canton pack of 3,57.72,Waltermart,2023-10-17,194 kcal
1553,argentina potato chips,158.09,7-Eleven,2023-10-13,114 Kcal
1554,Del Monte Rice,249.01,SM Supermarket,2023-10-20,396 cal
1555,Selecta OatmealPack of 3,125.88,Waltermart,2023-10-06,89 kcal
1556,NOVA RICE,$77.84,Robinsons Supermarket,2023-10-19,575 Kcal
1557,Mnde Biscuits Pack of 3,"91,48",Alfamart,2023-10-08,558kcal
1558,lucky me cookies sachet,"113,93",7-Eleven,2023-10-12,
1559,NOVA MAYONNAISE PACK OF 3,"69,22",Waltermart,2023-10-05,149 kcal
1560,magnolia sugar,11585,Puregold,2023-10-22,306kcal
1561,chippy condensed milk,112.26,Landers,2023-10-24,127 kcal
1562,bear brand sugar,$219.46,Alfamart,2023-10-01,87 kcal
1563,c2 shrimp crackers,63.56,7-Eleven,2023-10-10,405 kcal
1564,chippy vienna sausage sachet,59.72,Puregold,2023-10-22,188 Kcal
1565,nestle fruit juice,92.78,S&R,2023-10-17,600 Kcal
1566,MILO HOTDOG REFILL PACK,"175,99",S&R,2023-10-09,584 kcal
1567,LUCKY ME SUGAR,$198.45,S&R,2023-10-26,
1568,Datu Puti Oatmeal Refill Pack,35.70,7-Eleven,2023-10-13,104 Kcal
1569,Magnolia  Instant  Coffee  Family  Size,145.17,SM Supermarket,2023-10-21,436kcal
1570,monde chocolate drink family size,146.57 eur,Alfamart,2023-10-15,174 kcal
1571,NOVA SPAGHETTI SAUCE,95.64,S&R,2023-10-22,476 kcal
1572,nestle salt,108.86,S&R,2023-10-07,139 kcal
1573,Nova Chocolate Bar Bottle,90.23,Puregold,2023-10-10,543 kcal
1574,PUREFOODS OATMEAL SACHET,187.06,Alfamart,2023-10-19,147 kcal
1575,Mega  Chocolate  Bar,"114,62",Robinsons Supermarket,2023-10-28,155 kcal
1576,PUREFOODS BEEF LOAF PACK OF 3,,Landers,2023-10-26,212kcal
1577,Reno  Peanut  Butter,,Puregold,2023-10-24,
1578,nova chocolate bar,58.65,Alfamart,2023-10-25,466 kcal
1579,OISHI PANCIT CANTON FAMILY SIZE,$184.18,SM Supermarket,2023-10-07,347 kcal
1580,Lucky Me Condensed Mlk Bottle,$178.72,7-Eleven,2023-10-14,350 kcal
1581,CENTURY TUNA CHEESE,$162.65,Landers,2023-10-26,492 kcal
1582,Del Mote Hotdog,194.34,Waltermart,2023-10-22,264 kcal
1583,selecta pancit canton sachet,,SM Supermarket,2023-10-07,233 kcal
1584,Alaska Vienna Sausage Sachet,52.87,Robinsons Supermarket,2023-10-14,496 kcal
1585,Chippy CornedBeef,"112,83",Waltermart,2023-10-04,353 kcal
1586,ufc corned beef,182.43,Alfamart,2023-10-20,584kcal
1587,nescafe oatmeal refill pack,28.85,Alfamart,2023-10-08,388 kcal
1588,Reno  Biscuits  Family  Size,21.83,Puregold,2023-10-25,354 kcal
1589,555 crackers,0,S&R,2023-10-09,577 kcal
1590,nova chocolate bar sachet,200.67,Puregold,2023-10-04,183kcal
1591,purefoods vienna sausage,182.41,Landers,2023-10-08,185 kcal
1592,skyflakes biscuits,148.10,Landers,2023-10-26,
1593,Fita Evaporated Milk Bottle,"229,81",Landers,2023-10-15,398kcal
1594,Purefoods paghetti Sauce,"166,37",Landers,2023-10-04,418 kcal
1595,monde beef loaf,19390,Puregold,2023-10-03,557kcal
1596,bear brand corned beef,$53.61,S&R,2023-10-10,506 kcal
1597,Nestle Chocolate Drink,216.34,Waltermart,2023-10-22,320 kcal
1598,Nescafe Sugar,"50,58",SM Supermarket,2023-10-13,242 kcal
1599,Reno Tuna Flakes Sachet,"180,35",S&R,2023-10-21,445 kcal
1600,Purefoods  Chocolate  Drink  Pack  of  3,57.76,7-Eleven,2023-10-12,543 kcal
1601,Century Tuna Rice Family Sze,238.18,Puregold,2023-10-06,396 cal
1602,SELECTA PEANUT BUTTER SACHET,22.97,SM Supermarket,2023-10-14,378 cal
1603,Mega Rice,32.15,7-Eleven,2023-10-01,422kcal
1604,Lucky Me Crackers,184.07,Robinsons Supermarket,2023-10-18,202kcal
