display_title,avg_price,avg_calories,occurrence_count
C2 CONDENSED MILK REFILL PACK,72.12,150.0,1
Milo Cheese Family Size,137.46,200.0,1
Argentina Tuna Flakes Family Size,52.62,331.0,1
Datu  Puti  Cheese  Sachet,64.31,525.0,1
SkyFlakes  Oatmeal  Family  Size,54.6,225.0,1
Lucky Me Instant Cffee,72.24,580.0,1
SAN MIGUEL SALT SACHET,61.28,223.0,1
Selecta Sugar Sachet,71.17,437.0,1
Fita Pacit Canton,243.52,144.0,1
Century Tuna PotatoChips Bottle,221.64,498.0,1
piattos chocolate drink bottle,182.24,302.0,1
555 biscuits refill pack,135.22,286.0,1
cdo crackers bottle,116.45,444.0,1
Milo Instant Coffee FamilySize,204.62,393.0,1
Lucky Me Sardines Pack of 3,218.15,91.0,1
Nestle Oatmal,118.64,134.0,1
Nescafe Salt Pack of 3,92.88,591.0,1
hippy Vienna Sausage Refill Pack,34.13,368.0,1
Argentina Pancit Canton Pack of 3,196.85,422.0,1
NOVA TOMATO SAUCE FAMILY SIZE,93.18,127.0,1
Nescafe  Beef  Loaf  Sachet,59.02,407.0,1
Alaska Viena Sausage,78.33,304.0,1
Purefoods Instant Coffee Family Size,54.33,442.0,1
LuckyMe Pancit Canton,58.34,492.0,1
Del onte Salt,155.05,109.0,1
san miguel evaporated milk sachet,153.34,560.0,1
Nestle Cookes,9755.0,412.0,1
UFC Mayonnaise Botte,168.94,492.0,1
Fita Sardines Sachet,91.48,305.0,1
Piattos Crackers Refill Pack,166.04,490.0,1
SKYFLAKES CRACKERS REFILL PACK,142.06,206.0,1
Bear Band Spaghetti Sauce Family Size,177.86,306.0,1
JACK 'N JILL SHRIMP CRACKERS REFILL PACK,144.56,521.0,1
Piatos Chocolate Bar,217.27,548.0,1
NESCAFE BEEF LOAF,105.91,493.0,1
datu puti evaporated milk pack of 3,52.95,258.0,1
Nova Crackers Family Size,23.43,596.0,1
Mega Crackers Sachet,154.79,505.0,1
milo cooking oil sachet,108.28,190.0,1
Piattos  Potato  Chips  Family  Size,32.54,501.0,1
Del Monte Cheese Family Size,214.96,385.0,1
Gardenia  Shrimp  Crackers  Refill  Pack,163.64,278.0,1
Nestle Instant Coffe,102.06,118.0,1
Mega Fruit uice Family Size,85.16,257.0,1
Fita Biscuits Family Size,160.84,283.0,1
piattos shrimp crackers pack of 3,177.31,84.0,1
Selecta Potato Chips Sachet,6676.0,393.0,1
Mega Rce,100.37,130.0,1
ardenia Sugar Sachet,208.64,269.0,1
bear brand mayonnaise pack of 3,178.34,309.0,1
Jack 'n Jill Instant Coffee Family Size,238.12,222.0,1
Nescafe Condensed Milk Family Size,146.75,189.0,1
LUCKY ME SHRIMP CRACKERS FAMILY SIZE,40.36,172.0,1
Chppy Potato Chips,220.54,92.0,1
Oishi CookingOil Refill Pack,100.29,308.0,1
SkyFlakes ShrimpCrackers Pack of 3,42.55,406.0,1
San Miguel Rice Family Size,170.76,461.0,1
oishi rice refill pack,25.8,367.0,1
Nova Rice Pack of 3,223.36,379.0,1
Datu Puti Chocolate Bar Family Size,165.41,316.0,1
Del Monte Rie Family Size,227.39,353.0,1
Nova Condensed Mik Refill Pack,119.69,478.0,1
Lucky Me Peanut Butter Famly Size,189.79,344.0,1
MEGA RICE BOTTLE,242.91,376.0,1
magnolia vienna sausage refill pack,69.69,531.0,1
Alaska Tuna Flakes Family Size,111.95,262.0,1
Nscafe Tuna Flakes Family Size,114.83,90.0,1
Selecta Oameal,208.36,89.0,1
Jack 'n Jill Instant Coffe Family Size,46.05,481.0,1
Fita Soy auce,204.86,124.0,1
Bar Brand Mayonnaise Sachet,62.41,168.0,1
oishi spaghetti sauce bottle,37.35,442.0,1
Mega Sardines Pack of 3,104.39,396.0,1
ARGENTINA SARDINES PACK OF 3,98.84,308.0,1
C2 Mayonaise,134.34,503.0,1
Nescafe Potato Chips Pac of 3,119.51,532.0,1
gardenia cheese family size,145.9,172.0,1
Chipy Wafer Family Size,224.95,250.0,1
escafe Mayonnaise,168.24,426.0,1
Mega Codensed Milk,190.19,529.0,1
Grdenia Crackers,42.38,143.0,1
GARDENIA EVAPORATED MILK FAMILY SIZE,16.09,548.0,1
magnolia mayonnaise family size,66.42,441.0,1
San Miguel Potato Chips Family Size,93.99,575.0,1
reno cooking oil family size,149.6,417.0,1
alaska chocolate drink refill pack,31.07,135.0,1
San Miguel Corned Beef Refill Pack,7645.0,130.0,1
Centur Tuna Sardines,30.15,335.0,1
den Oatmeal,68.78,275.0,1
CDO Sugar Bottle,177.22,407.0,1
c2 spaghetti sauce bottle,89.16,390.0,1
milo condensed milk pack of 3,221.35,576.0,1
Magnolia Beef Loaf ottle,113.74,105.0,1
nestle vienna sausage pack of 3,181.75,337.0,1
Selcta Cooking Oil,206.71,205.0,1
Argentina  Beef  Loaf  Pack  of  3,151.61,126.0,1
Datu Puti Biscuits Family Size,249.26,328.0,1
Dtu Puti Tuna Flakes,6060.0,511.0,1
Eden Cooking Oil Bottle,233.14,219.0,1
gardenia beef loaf pack of 3,104.45,185.0,1
NOVA MAYONNAISE SACHET,211.9,537.0,1
ega Rice,97.68,99.0,1
CDO BISCUITS FAMILY SIZE,145.78,86.0,1
Mega Fuit Juice Refill Pack,217.84,178.0,1
Monde Ceese Sachet,158.29,443.0,1
C2 Tuna Flakes Bottle,137.43,247.0,1
SAN MIGUEL PEANUT BUTTER REFILL PACK,95.99,276.0,1
nestle evaporated milk sachet,36.05,378.0,1
Monde Condensed Milk Pack of 3,43.36,113.0,1
PUREFOODS OATMEAL SACHET,187.06,147.0,1
PUREFOODS TUNA FLAKES,36.16,402.0,1
Chippy Pancit Cantn,226.46,326.0,1
selecta tomato sauce pack of 3,201.07,458.0,1
Selecta Cookng Oil Sachet,156.68,485.0,1
Nescafe Mayonnaise ack of 3,55.33,428.0,1
Fita Evaporated Milk Family Size,181.37,392.0,1
Selecta  Condensed  Milk  Pack  of  3,207.95,161.0,1
C2 Corned Beef Refill Pack,234.91,359.0,1
CDO COOKIES PACK OF 3,20.31,356.0,1
Argentina Corned Beef Bottle,127.6,533.0,1
Piattos Cooking Oil Refill Pack,126.94,180.0,1
555 Cookies Sachet,167.25,371.0,1
Argentina Chocolate Drink Pack of 3,56.21,383.0,1
Century Tuna Soy Sauce Pack of 3,42.94,112.0,1
UFC CHOCOLATE BAR,39.85,377.0,1
ucky Me Sardines,164.94,387.0,1
monde shrimp crackers bottle,183.71,288.0,1
Century Tuna Fruit Juice ottle,166.26,335.0,1
Alaska paghetti Sauce Bottle,203.1,168.0,1
Alaska Spaghetti Sauce Bottle,232.7,175.0,1
Centur Tuna Cookies Sachet,190.33,211.0,1
cdo biscuits pack of 3,179.2,186.0,1
piattos biscuits pack of 3,139.98,200.0,1
bear brand spaghetti sauce sachet,249.65,547.0,1
JACK 'N JILL RICE PACK OF 3,202.52,131.0,1
Nescafe ruit Juice Refill Pack,158.15,246.0,1
ALASKA TOMATO SAUCE REFILL PACK,236.74,239.0,1
lucky me peanut butter sachet,68.25,148.0,1
PUREFOODS POTATO CHIPS FAMILY SIZE,36.7,90.0,1
argentina evaporated milk sachet,244.03,244.0,1
bear brand mayonnaise refill pack,170.16,125.0,1
Nva Evaporated Milk,50.11,523.0,1
San Miguel Pancit Canton Pack of 3,126.43,240.0,1
Nova  Tomato  Sauce  Sachet,42.17,556.0,1
Lucky  Me  Salt  Refill  Pack,46.61,466.0,1
Fita Oameal Sachet,242.87,170.0,1
DEL MONTE PANCIT CANTON FAMILY SIZE,82.72,416.0,1
Chipy Wafer,214.03,197.0,1
alaska salt pack of 3,138.7,253.0,1
CHIPPY FRUIT JUICE FAMILY SIZE,241.27,568.0,1
Monde Biscuits Sachet,108.37,472.0,1
Fita Fruit Juie,111.86,141.0,1
C2 Rice Bottle,229.64,336.0,1
Gardenia  Shrimp  Crackers  Family  Size,44.27,495.0,1
Lucky Me Spaghetti Saue,43.87,405.0,1
Gardenia Mayonnaise Sachet,144.86,181.0,1
SkyFlakes Cookies Sachet,57.56,316.0,1
chippy instant coffee family size,32.12,162.0,1
Fta Pancit Canton,74.65,335.0,1
De Monte Biscuits,124.15,267.0,1
Piattos Crackers Family Size,227.03,307.0,1
Fita Potato Chips Bottle,84.67,95.0,1
Mega Crackers Bottle,183.1,447.0,1
Gardenia Chocolate Bar Refill Pck,82.14,196.0,1
Oishi Cookies Refill Pack,118.52,480.0,1
Bear Brand Chees,116.34,217.0,1
Alaska Chocolate Bar Pack of 3,188.82,213.0,1
Puefoods Condensed Milk Refill Pack,38.68,137.0,1
Lucky Me Crckers Refill Pack,193.15,135.0,1
eden biscuits sachet,103.67,519.0,1
UFC VIENNA SAUSAGE FAMILY SIZE,179.66,244.0,1
SkyFlakes  Chocolate  Drink  Family  Size,58.64,141.0,1
Jack 'n Jill Mayonnaise Family Size,199.56,444.0,1
Bear Brand Cookies Family Size,97.35,180.0,1
NovaBiscuits,207.11,310.0,1
Chippy Peanut Buter Bottle,49.28,376.0,1
Reno Oatmal Refill Pack,66.73,307.0,1
Mnde Cheese,178.66,508.0,1
Cntury Tuna Corned Beef Family Size,181.45,511.0,1
Alaska  Fruit  Juice  Bottle,83.91,115.0,1
mega oatmeal pack of 3,215.91,537.0,1
nova crackers sachet,239.49,123.0,1
555 condensed milk refill pack,41.81,449.0,1
Chippy  Chocolate  Bar  Sachet,1885.0,383.0,1
datu puti cooking oil bottle,20.79,477.0,1
Reno  Cookies  Pack  of  3,147.45,158.0,1
PIATTOS WAFER BOTTLE,209.47,549.0,1
NOVA VIENNA SAUSAGE PACK OF 3,126.84,306.0,1
Datu Puti Tomato Sauce Refill Pack,132.63,436.0,1
Magnolia Crackers Bottle,196.79,251.0,1
nestle rice bottle,167.86,241.0,1
Oihi Vienna Sausage Family Size,242.95,305.0,1
san miguel pancit canton family size,143.85,112.0,1
San  Miguel  Soy  Sauce  Pack  of  3,115.97,556.0,1
555 condensed milk bottle,136.0,580.0,1
OISHI PANCIT CANTON FAMILY SIZE,167.44,347.0,1
Monde Chocolat Bar,45.22,218.0,1
Oihi Biscuits,64.35,427.0,1
Nestle Salt Family Size,235.29,300.0,1
MEGA CRACKERS PACK OF 3,116.78,580.0,1
Mega Chocolate Bar Family Size,180.82,447.0,1
Gardenia Peanut Butter Bottle,43.62,311.0,1
oishi cheese bottle,153.74,571.0,1
nova sardines sachet,156.75,459.0,1
CDO  Salt  Pack  of  3,39.21,505.0,1
Jack  'n  Jill  Wafer  Sachet,2204.0,571.0,1
Gardenia Hotdog Sachet,184.9,375.0,1
cdo cookies refill pack,134.28,370.0,1
UFC Mayonnaie,117.67,538.0,1
san miguel wafer bottle,46.34,259.0,1
Bear  Brand  Peanut  Butter  Bottle,131.44,302.0,1
milo potato chips family size,147.24,99.0,1
piattos pancit canton pack of 3,40.66,557.0,1
PIATTOS CORNED BEEF REFILL PACK,168.91,287.0,1
CHIPPY SARDINES REFILL PACK,47.61,447.0,1
Jack 'n Jill Biscuis,96.98,111.0,1
Argentina Beef Loaf Bottle,99.2,191.0,1
Cetury Tuna Salt,16.02,137.0,1
Alaska Corned Beef Family Size,207.38,459.0,1
Jack 'n Jil Vienna Sausage Pack of 3,236.76,91.0,1
San Miguel Corned Beef Bottle,73.75,309.0,1
Oishi Cheese Refill Pack,231.11,342.0,1
SKYFLAKES INSTANT COFFEE FAMILY SIZE,167.68,485.0,1
Century Tuna Corned Beef Pck of 3,50.84,139.0,1
UFC Potato Cips Family Size,210.73,537.0,1
Monde Peanut Butter Refill Pack,212.13,280.0,1
Datu Puti Chocolate Drink ottle,81.9,279.0,1
San  Miguel  Potato  Chips  Pack  of  3,33.24,580.0,1
alaska wafer pack of 3,50.02,158.0,1
MILO BEEF LOAF SACHET,37.28,229.0,1
mega shrimp crackers bottle,37.06,361.0,1
San Miguel Fruit Juice Pack of 3,57.53,496.0,1
Magnolia Cheese Sache,180.14,243.0,1
Milo  Rice  Bottle,187.03,563.0,1
Milo Instant Coffee Refill Pack,219.64,474.0,1
Oishi Sugr,35.69,332.0,1
Oishi  Spaghetti  Sauce  Pack  of  3,169.46,154.0,1
Bear Brand Oateal,90.62,96.0,1
Argentina Cookies Refill Pack,232.1,280.0,1
Nestle Tomato Sauce Pack of 3,246.85,466.0,1
Mgnolia Soy Sauce,198.67,265.0,1
lucky me hotdog refill pack,131.38,261.0,1
Reno Beef Loa,149.1,275.0,1
Century Tuna Shrimp Crackers Pack of 3,159.65,305.0,1
magnolia tomato sauce family size,232.61,252.0,1
del monte evaporated milk sachet,128.02,481.0,1
Nova Rice Family ize,105.2,329.0,1
Datu Puti Oatmeal Refill Pack,35.7,104.0,1
San Miguel Cored Beef,142.39,577.0,1
555 shrimp crackers pack of 3,55.09,589.0,1
nova condensed milk pack of 3,99.27,156.0,1
Fita Cookig Oil,124.28,493.0,1
CHIPPY SALT FAMILY SIZE,192.01,415.0,1
55 Salt,9678.0,413.0,1
Del Monte Sardines Refill Pack,197.69,554.0,1
century tuna biscuits refill pack,8419.0,343.0,1
Fita Wafer Refill Pack,5985.0,516.0,1
Jack 'n Jill Cookis Bottle,159.83,378.0,1
Datu Puti Shrimp Crackers Refill Pack,127.92,106.0,1
skyflakes soy sauce refill pack,184.35,248.0,1
Oishi Vienna Sausage,225.74,185.0,1
Del MonteOatmeal,182.66,371.0,1
Nova Codensed Milk,42.59,520.0,1
San Migue Tomato Sauce,178.21,489.0,1
oishi sugar family size,128.85,442.0,1
selecta tuna flakes family size,218.85,357.0,1
san miguel crackers sachet,80.92,233.0,1
Lucky Me Condensed Milk Refill Pack,184.85,380.0,1
Gardenia  Condensed  Milk  Sachet,126.74,164.0,1
chippy vienna sausage sachet,59.72,188.0,1
DO Spaghetti Sauce,242.58,520.0,1
Jack 'n Jill Toato Sauce,207.33,412.0,1
Magnolia  Instant  Coffee  Family  Size,145.17,436.0,1
Nestle Corned Beef Family Size,75.36,96.0,1
Argentina Condesed Milk Pack of 3,52.89,90.0,1
Oishi Corned Beef Refill Pack,173.52,81.0,1
oishi salt bottle,246.6,578.0,1
Bear Brand Vienna Sausage Bottle,166.52,183.0,1
UFC SOY SAUCE SACHET,144.35,249.0,1
Fta Potato Chips,185.83,184.0,1
Century Tuna Soy Sauce Refill Pack,247.13,123.0,1
EDEN FRUIT JUICE FAMILY SIZE,27.89,439.0,1
OISHI COOKING OIL REFILL PACK,50.99,343.0,1
Monde Corned Beef Family ize,49.55,330.0,1
Datu Puti Chocolae Bar Bottle,16.52,157.0,1
Milo Oatmeal Bottle,124.24,452.0,1
Purefoods Peanut Butter Sachet,67.04,211.0,1
Mega  Crackers  Family  Size,99.27,435.0,1
CHIPPY CORNED BEEF SACHET,159.26,350.0,1
selecta potato chips pack of 3,217.39,475.0,1
Eden Beef Loa,190.84,249.0,1
Nescafe Rice Bottle,72.61,175.0,1
Bear Band Instant Coffee,177.5,89.0,1
Nestle Condesed Milk Sachet,150.74,367.0,1
Del Monte Shrimp Crackers Pack of 3,176.38,503.0,1
C2 Chocolte Bar,139.62,243.0,1
selecta rice sachet,172.75,299.0,1
RENO BEEF LOAF BOTTLE,113.74,201.0,1
Jack 'n Jill Salt Pack of 3,142.3,234.0,1
Alaska Pacit Canton,119.84,181.0,1
Datu Puti Evporated Milk,244.11,454.0,1
Monde Insant Coffee,117.09,448.0,1
ALASKA SHRIMP CRACKERS REFILL PACK,236.45,348.0,1
Datu Puti Potato Chips Sachet,199.35,367.0,1
Mega TomatoSauce,71.95,301.0,1
C2 Cooking il,43.83,228.0,1
oishi cooking oil family size,142.14,253.0,1
Alaska Biscuits Refill Pack,8975.0,575.0,1
Lucky Me Tuna Flakes Bottle,180.01,258.0,1
Mega  Beef  Loaf  Refill  Pack,155.85,83.0,1
DEL MONTE CONDENSED MILK FAMILY SIZE,141.8,448.0,1
CDO Condensd Milk Sachet,113.0,476.0,1
Nestle Soy Sauce Bottle,111.22,268.0,1
SkyFlakes Cheese Refill Pack,86.14,502.0,1
mega crackers refill pack,32.27,339.0,1
SkyFlakes Rice Pack of 3,114.87,218.0,1
Edn Biscuits,179.67,596.0,1
Gardenia  Biscuits  Bottle,94.69,102.0,1
Eden Choclate Drink Sachet,37.86,447.0,1
jack 'n jill condensed milk pack of 3,29.8,530.0,1
San  Miguel  Hotdog  Refill  Pack,18.18,280.0,1
UFC Beef Loaf FamilySize,115.35,231.0,1
Nestle Evaporated Mik Family Size,79.16,225.0,1
CDO SaltSachet,71.63,145.0,1
Luck Me Salt,121.69,499.0,1
UFC Cooking Oil Bottl,131.23,137.0,1
Milo paghetti Sauce,122.25,207.0,1
mega cheese pack of 3,52.74,93.0,1
CHIPPY CHOCOLATE DRINK FAMILY SIZE,168.79,554.0,1
Mega Spaghetti Sauce Pack of 3,128.52,202.0,1
Datu Puti Biscuits Bottle,129.21,480.0,1
Nestle Crackers Pack of 3,189.49,580.0,1
San Miguel Cookies Bottle,192.14,500.0,1
kyFlakes Sugar,99.48,253.0,1
SkyFlakesCooking Oil,13.74,187.0,1
BEAR BRAND COOKIES SACHET,119.11,369.0,1
Magolia Evaporated Milk,67.92,342.0,1
reno condensed milk sachet,129.55,180.0,1
MAGNOLIA CONDENSED MILK FAMILY SIZE,139.3,304.0,1
Lucky Me Oatmeal Pack of 3,221.68,486.0,1
Mega Rie,18.18,246.0,1
Magnolia Instat Coffee Bottle,89.49,341.0,1
alaska salt bottle,212.76,238.0,1
DEL MONTE PEANUT BUTTER FAMILY SIZE,99.05,524.0,1
Selecta Oatmeal Sachet,72.57,207.0,1
Purefoods Tuna Flakes Bottle,164.06,288.0,1
alaska chocolate bar family size,73.08,172.0,1
c2 peanut butter sachet,165.49,573.0,1
del monte chocolate bar pack of 3,25.38,106.0,1
del monte potato chips bottle,62.6,267.0,1
kyFlakes Hotdog,70.99,321.0,1
JACK 'N JILL OATMEAL SACHET,229.14,583.0,1
nestle chocolate drink sachet,38.12,311.0,1
555 Wafer Pack of 3,186.23,497.0,1
Century Tuna Biscuis,122.99,597.0,1
ufc oatmeal pack of 3,196.33,371.0,1
BEAR BRAND SHRIMP CRACKERS REFILL PACK,118.08,205.0,1
NESCAFE CORNED BEEF FAMILY SIZE,80.09,248.0,1
ALASKA SOY SAUCE PACK OF 3,129.02,285.0,1
C2 Pancit Canton Bottle,23.34,453.0,1
Purefoods ooking Oil,28.48,368.0,1
CDO Vienna Sausage Bottle,95.64,234.0,1
Datu Puti Cheese Family Size,28.87,469.0,1
Eden Biscuits Bottle,211.54,358.0,1
SkyFlake Tuna Flakes,188.04,123.0,1
Oishi Codensed Milk Refill Pack,50.5,528.0,1
jack 'n jill hotdog family size,227.5,171.0,1
Argentina Vienna SausageRefill Pack,159.25,586.0,1
fita spaghetti sauce pack of 3,35.96,227.0,1
Century Tuna hocolate Bar Refill Pack,143.4,593.0,1
argentina peanut butter bottle,88.91,365.0,1
cdo cheese bottle,120.58,225.0,1
Bear Brand Potato Chips Bottle,229.54,445.0,1
Selecta Cooking Oil Family Size,153.89,155.0,1
Chippy  Corned  Beef  Bottle,73.55,502.0,1
Bear Brand Corned Beef Pack of 3,155.27,242.0,1
Nestle Sardines Family Size,85.69,368.0,1
Del Monte Cackers,195.46,206.0,1
555 shrimp crackers bottle,30.27,272.0,1
Fita Oatmea,195.61,88.0,1
DEL MONTE TUNA FLAKES PACK OF 3,110.25,398.0,1
Del Mote Hotdog,194.34,264.0,1
piattos shrimp crackers family size,135.42,436.0,1
Argentina  Condensed  Milk  Pack  of  3,160.24,139.0,1
Oishi  Potato  Chips  Refill  Pack,163.5,434.0,1
NESCAFE EVAPORATED MILK FAMILY SIZE,194.67,476.0,1
Eden Instant Coffee Famil Size,156.83,520.0,1
Magnolia Cheee,103.96,411.0,1
Chippy Beef Loaf Bottle,135.67,507.0,1
CDO POTATO CHIPS SACHET,98.6,347.0,1
Eden Beef Loaf Family Size,240.86,133.0,1
UFC Choolate Drink Sachet,212.52,167.0,1
Bear Brand Cookies Refll Pack,113.39,337.0,1
mega chocolate drink sachet,138.17,201.0,1
c2 chocolate bar family size,68.49,243.0,1
Nescafe  Chocolate  Drink  Family  Size,221.15,133.0,1
EDEN POTATO CHIPS FAMILY SIZE,88.21,534.0,1
Purefoods Shrimp Crackers Refill Pack,216.37,485.0,1
JACK 'N JILL CHOCOLATE BAR PACK OF 3,24.81,250.0,1
Oishi SpaghettiSauce Bottle,246.32,390.0,1
C2 Vienna Sausage Bottle,69.76,341.0,1
NOVA CHOCOLATE DRINK PACK OF 3,79.56,93.0,1
nova shrimp crackers sachet,177.81,496.0,1
Jack 'n Jill Rice Family ize,203.03,147.0,1
Reno Corned Beef Refill Pack,197.61,107.0,1
555 Peanut Butter Sachet,176.73,424.0,1
CENTURY TUNA SARDINES REFILL PACK,92.0,103.0,1
CDO Crackers Sachet,46.24,110.0,1
ita Shrimp Crackers,218.47,360.0,1
ufc salt bottle,108.9,309.0,1
Purefoods Cookies Sachet,120.16,314.0,1
Piattos Chocolate Drink Sachet,38.87,107.0,1
Eden Chocolate Drink Sacet,214.96,252.0,1
Mega Crackers amily Size,234.69,186.0,1
nova biscuits sachet,229.94,476.0,1
century tuna spaghetti sauce family size,84.23,542.0,1
nova cheese sachet,151.75,81.0,1
c2 potato chips pack of 3,83.67,327.0,1
selecta sugar bottle,65.84,365.0,1
San Miguel PotatoChips,55.44,155.0,1
milo evaporated milk pack of 3,151.94,223.0,1
Reno Salt Bottle,193.09,328.0,1
PUREFOODS OATMEAL PACK OF 3,177.74,214.0,1
Nescafe Cracers,46.17,395.0,1
Argentina Sugar Sachet,168.39,594.0,1
Magnolia Mayonnaise Refill Pack,110.47,534.0,1
Fita Coned Beef Bottle,78.66,393.0,1
Piattos  Crackers  Sachet,76.4,582.0,1
555 INSTANT COFFEE PACK OF 3,70.01,572.0,1
datu puti tuna flakes refill pack,111.57,312.0,1
Eden  Chocolate  Bar  Bottle,76.3,440.0,1
Reno Spaghetti Sauce Pack of 3,180.4,453.0,1
Selecta  Peanut  Butter  Bottle,77.68,370.0,1
Lucky Me Panci Canton Sachet,183.6,569.0,1
bear brand chocolate drink refill pack,42.93,292.0,1
Milo Cookies FamilySize,132.33,398.0,1
lucky me corned beef refill pack,48.72,129.0,1
magnolia biscuits refill pack,243.37,283.0,1
San Miguel Oatmal,148.51,159.0,1
an Miguel Pancit Canton,114.87,140.0,1
Mlo Instant Coffee,33.1,172.0,1
OISHI HOTDOG FAMILY SIZE,117.69,353.0,1
Oishi  Beef  Loaf  Bottle,172.06,85.0,1
del monte instant coffee family size,77.87,584.0,1
Magnolia Peanut Butter Refill Pack,240.01,467.0,1
Nestle Chocoate Drink,67.5,496.0,1
ilo Tomato Sauce,242.92,306.0,1
eno Rice Bottle,157.58,340.0,1
MEGA PANCIT CANTON PACK OF 3,229.48,437.0,1
skyflakes evaporated milk refill pack,46.62,410.0,1
Reno Mayonnaise Sachet,2960.0,584.0,1
Monde  Chocolate  Bar  Sachet,41.54,215.0,1
NESCAFE TOMATO SAUCE BOTTLE,101.98,349.0,1
UFC Sal Pack of 3,212.1,285.0,1
Monde Crakers Sachet,214.47,459.0,1
CDO Cocolate Drink,67.07,560.0,1
Milo  Condensed  Milk,139.5,515.0,1
EDEN SARDINES BOTTLE,123.64,151.0,1
San Miguel Instant Coffee Pack of 3,99.68,143.0,1
555 SPAGHETTI SAUCE REFILL PACK,235.36,89.0,1
Nova Sadines Pack of 3,156.72,108.0,1
cdo tuna flakes refill pack,196.74,461.0,1
Milo Cheese Sachet,174.7,113.0,1
CDO CHOCOLATE BAR SACHET,77.65,422.0,1
Magnolia Tomato Sace,206.46,539.0,1
Garenia Chocolate Drink,63.48,173.0,1
nestle chocolate drink pack of 3,51.11,477.0,1
NOVA WAFER BOTTLE,149.83,292.0,1
Argentina  Rice  Refill  Pack,30.09,163.0,1
Eden Panit Canton,86.71,195.0,1
Del Monte Beef Loaf Family Size,36.18,293.0,1
Milo Crackes,66.01,178.0,1
Century una Spaghetti Sauce Bottle,215.09,297.0,1
Eden Chocoate Bar Pack of 3,171.07,488.0,1
Reno Cookies Bottle,36.13,167.0,1
Argentina  Cooking  Oil  Family  Size,222.7,563.0,1
monde wafer pack of 3,7115.0,132.0,1
Chippy Sardines Sachet,43.8,279.0,1
C2 Tuna Flakes Bottl,181.2,148.0,1
C2 INSTANT COFFEE PACK OF 3,115.04,260.0,1
SkyFlakes Corned Beef Refill Pack,175.71,242.0,1
alaska cookies pack of 3,5065.0,295.0,1
Del Monte Crackes Family Size,5878.0,589.0,1
urefoods Biscuits,183.49,306.0,1
Grdenia Beef Loaf,42.33,202.0,1
Nestle Potato Chps,188.03,213.0,1
san miguel vienna sausage sachet,35.92,428.0,1
Chppy Shrimp Crackers,90.46,155.0,1
Monde TunaFlakes,114.65,477.0,1
Monde Cheese Bottle,231.42,247.0,1
Alaka Tomato Sauce Bottle,223.94,342.0,1
Oishi Chocolate Ba,238.84,362.0,1
555 beef loaf refill pack,197.51,270.0,1
Jack 'n Jill Cooking Oil Sachet,112.66,274.0,1
Bear Brand Corned Bef,172.71,191.0,1
Datu Puti Condensed Milk Sachet,15.15,334.0,1
Chippy Potato Chips Sacht,99.31,536.0,1
Nova Chocolate Bar Refill Pack,125.62,350.0,1
piattos mayonnaise bottle,239.31,589.0,1
Monde Fruit Juice Bottle,220.29,209.0,1
OISHI POTATO CHIPS PACK OF 3,87.54,520.0,1
Milo Instan Coffee Sachet,176.25,451.0,1
SELECTA FRUIT JUICE REFILL PACK,15.46,237.0,1
Nova Bef Loaf Refill Pack,54.0,295.0,1
San iguel Condensed Milk,95.28,555.0,1
MONDE TOMATO SAUCE REFILL PACK,233.41,193.0,1
Eden Instant Coffee,161.0,88.0,1
Oishi Condensed ilk,37.62,557.0,1
nova peanut butter pack of 3,45.48,533.0,1
GARDENIA COOKIES FAMILY SIZE,108.07,329.0,1
Reno Potato Cips Sachet,180.89,128.0,1
Nestle  Crackers  Sachet,9804.0,393.0,1
ufc pancit canton bottle,169.45,307.0,1
nescafe oatmeal bottle,115.45,475.0,1
CDO Instant Coffee Sachet,236.87,193.0,1
UF Oatmeal Bottle,159.02,386.0,1
Datu  Puti  Mayonnaise  Sachet,245.06,109.0,1
mega potato chips pack of 3,215.81,392.0,1
nescafe shrimp crackers bottle,172.67,481.0,1
Piattos Tomato Sauce Family Size,113.93,555.0,1
Piattos Instant Coffee Refill Pack,166.61,261.0,1
UFC TUNA FLAKES PACK OF 3,224.78,518.0,1
Selecta  Hotdog  Refill  Pack,64.43,353.0,1
Eden  Soy  Sauce  Sachet,79.37,88.0,1
selecta chocolate bar bottle,159.68,170.0,1
Monde Spaghetti Sauce Family Size,186.07,170.0,1
Alaska Hotdg,126.66,319.0,1
Oishi Sugar Refill Pack,79.6,516.0,1
RENO CHOCOLATE BAR REFILL PACK,153.71,335.0,1
Oishi Choolate Bar Pack of 3,65.83,157.0,1
nescafe shrimp crackers sachet,232.46,327.0,1
UFC SPAGHETTI SAUCE REFILL PACK,42.86,83.0,1
RENO FRUIT JUICE FAMILY SIZE,32.43,451.0,1
C2 SOY SAUCE SACHET,14.66,163.0,1
purefoods hotdog refill pack,174.67,514.0,1
lucky me cookies family size,21.47,160.0,1
Purefoods paghetti Sauce,166.37,418.0,1
lucky me chocolate bar pack of 3,143.93,454.0,1
C2 vaporated Milk,188.12,475.0,1
Mega Potato Chis Family Size,163.11,80.0,1
an Miguel Fruit Juice,50.88,274.0,1
CDO Wafer Refill Pack,141.76,535.0,1
Alaska Sardines Pack of 3,23.3,596.0,1
selecta corned beef pack of 3,29.43,271.0,1
Chipp Spaghetti Sauce,174.64,560.0,1
Selecta Hotdog Pack of 3,232.25,260.0,1
Nova Rice Sachet,152.64,600.0,1
Nstle Oatmeal,103.09,445.0,1
