display_title,avg_price,avg_mileage,occurrence_count
Toyota Sportage LE Negotiable,1058124.95,115014.4,55
Foton  MU-X  XLE  Certified,1129194.43,123493.1,55
MG Sportage GL Preowned,1165394.91,139079.3,55
MG  MU-X  GXL  Preowned,1125563.95,109430.0,55
Mitsubishi  CX-5  GL  Certified,1095681.61,120466.9,55
mitsubishi tucson gxl negotiable,985783.43,130600.4,55
Toyota  Xpander  GL  Negotiable,1157466.54,121405.9,55
Nissan  BR-V  Sport  Negotiable,975667.49,136323.0,55
Foton  Almera  Sport  Preowned,1134593.4,111033.9,55
geely hr-v mt negotiable,1025838.16,131360.9,55
Nissan  Tucson  VGT  Certified,1101662.2,127600.4,55
suzuki ranger le negotiable,1032333.56,130052.1,55
Geely  Mirage  AT  Negotiable,1003208.47,139117.5,55
MG  Navara  GXL  Preowned,1084095.42,132303.0,55
ISUZU CX-5 GLX NEGOTIABLE,1086782.92,149969.3,55
toyota navara gl negotiable,1072040.39,129866.0,55
Chevrolet  Innova  GXL  Certified,999450.42,124216.6,55
Nissan  Ranger  MT  URGENT,1061321.75,128692.8,55
kia cr-v at negotiable,1164191.2,102303.1,55
mitsubishi navara mt negotiable,889600.16,139075.6,55
NISSAN CITY SPORT NEGOTIABLE,1058126.71,129977.9,55
honda wigo le negotiable,1048474.9,137985.8,55
HYUNDAI CIVIC AT NEGOTIABLE,1062040.4,132693.8,55
foton fortuner gl negotiable,1059800.39,131807.6,55
Mitsubishi  Innova  MT  Negotiable,1039981.79,124869.9,55
Honda  EcoSport  GL  Certified,999097.7,122370.6,55
geely civic vgt negotiable,977621.76,111451.9,55
Isuzu BR-V GLX Certified,1020111.3,117822.5,55
Geely  Sportage  GL  Preowned,1164069.96,120042.2,55
Toyota Sportage AT Negotiable,1082776.65,123085.2,55
TOYOTA MU-X GL CERTIFIED,1104778.36,121984.6,55
Nissan  Mirage  GXL  Certified,1054255.52,117557.1,55
hyundai br-v mt negotiable,1054916.45,121640.9,55
Kia City GLX Negotiable,1054591.74,125430.1,55
Ford  EcoSport  GLX  Preowned,1150855.4,129986.7,55
suzuki ertiga gl negotiable,1046616.26,140424.6,55
suzuki almera gl certified,1160121.32,140238.6,55
Isuzu D-Max Sport Certified,1047144.92,117996.3,55
Suzuki Civic VGT Negotiable,1151457.27,131555.4,55
MG  Vios  GLX  Negotiable,1020085.43,132414.6,55
MG Ertiga VGT Negotiable,1001961.72,128293.4,55
MAZDA INNOVA GLX NEGOTIABLE,1086379.75,125660.5,55
Nissan Civic GLX Negotiable,1130146.77,126607.1,55
Nissan  Montero  Sport  LE  Negotiable,1135344.12,127276.0,55
Isuzu  Civic  GLX  Preowned,996039.86,113194.3,55
Kia  City  VGT  Preowned,1040519.26,122492.5,55
Mitsubishi  EcoSport  VGT  Negotiable,954817.64,118450.4,55
MG Montero Sport AT Certified,1015543.96,138703.2,55
Mazda  BR-V  LE  Negotiable,1089343.43,118477.5,55
Geely Sportage MT Negotiable,1025361.64,120550.1,55
FOTON ALMERA LE NEGOTIABLE,1062311.18,121517.7,55
Suzuki  Civic  MT  Negotiable,1163304.45,151627.9,55
Mitsubishi  D-Max  AT  Certified,1099991.47,131810.1,55
Kia  Ertiga  Sport  Negotiable,1105876.44,128763.9,55
MG RANGER GLX NEGOTIABLE,1028649.88,140203.3,55
Ford EcoSport AT Negotiable,989246.75,127692.0,55
Mitsubishi  Vios  VGT  Negotiable,1076362.98,135640.6,55
Mazda Ertiga GLX Preowned,1178925.12,122161.1,55
nissan sportage glx certified,1113404.71,123457.5,55
SUZUKI PICANTO VGT NEGOTIABLE,970305.62,110364.8,55
Honda  HR-V  AT  Preowned,1055184.34,109397.6,55
Mazda  Fortuner  XLE  Negotiable,1000142.08,115519.8,55
foton mu-x glx negotiable,1109190.88,114591.0,55
HYUNDAI ALMERA VGT CERTIFIED,1043759.82,133868.0,55
kia navara xle negotiable,1136961.22,138167.8,55
Geely  Mirage  LE  Preowned,1016978.39,116128.6,55
Toyota Tucson LE Negotiable,1092680.94,118003.3,55
chevrolet mirage mt negotiable,1233302.68,123572.8,55
mitsubishi mu-x xle negotiable,1089856.12,127046.9,55
Kia  HR-V  VGT  Certified,1121374.94,127583.4,55
mazda mu-x gxl negotiable,1156023.61,134651.1,55
Mitsubishi MU-X MT Negotiable,1091504.41,116696.0,55
Toyota  Vios  Sport  Negotiable,1028755.27,145347.6,55
kia ecosport vgt certified,1083414.25,125121.3,55
Nissan Montero Sport AT Preowned,926745.22,130828.4,55
Nissan  BR-V  LE  Certified,1007178.72,120887.2,55
Toyota Montero Sport MT Negotiable,1100497.01,140565.9,55
Geely  Sportage  GXL  Preowned,1118648.9,116403.9,55
FOTON TUCSON AT NEGOTIABLE,1066884.44,136672.1,55
isuzu hr-v vgt negotiable,1135134.47,128125.9,55
CHEVROLET ECOSPORT XLE NEGOTIABLE,1035316.11,123881.8,55
Geely  City  VGT  Negotiable,1118155.83,136862.3,55
Mitsubishi  CX-5  Sport  Preowned,1072038.22,124592.5,55
Nissan  Navara  MT  Preowned,1091117.83,130562.2,55
Suzuki  MU-X  GLX  Preowned,1060800.68,125725.1,55
Mazda  Fortuner  VGT  Negotiable,1069595.94,117756.4,55
Geely  City  LE  Negotiable,1021990.25,116954.3,55
isuzu picanto gxl negotiable,1080020.13,122042.2,55
CHEVROLET D-MAX SPORT NEGOTIABLE,1097424.22,108021.4,55
Toyota  HR-V  LE  Negotiable,947583.36,119575.0,55
Chevrolet  Vios  GXL  Negotiable,1057609.29,133273.4,55
Nissan  City  LE  Negotiable,1072277.76,130326.0,55
Isuzu EcoSport LE Negotiable,1048392.61,125305.1,55
FORD CX-5 VGT CERTIFIED,1104953.57,123122.9,55
Honda  D-Max  MT  Negotiable,1172168.74,107899.9,55
Geely  Picanto  AT  Negotiable,1078517.27,120789.0,55
Foton MU-X MT Negotiable,1103209.31,122798.4,55
chevrolet xpander sport negotiable,1059340.54,141759.4,55
Suzuki  Sportage  GL  Negotiable,987156.27,124327.1,55
CHEVROLET NAVARA GLX NEGOTIABLE,1039797.46,125337.4,55
MITSUBISHI ALMERA MT NEGOTIABLE,1104741.56,108729.2,55
Suzuki Accent GLX Negotiable,1147549.3,135361.1,55
mazda xpander at certified,1135800.56,107571.2,55
kia innova mt negotiable,1118134.27,119663.8,54
Geely  Ranger  LE  Preowned,1019694.63,129106.5,54
Isuzu  MU-X  GL  Certified,1058024.3,125104.9,54
Mitsubishi  Sportage  GXL  Negotiable,1165905.98,140014.0,54
hyundai montero sport le certified,970920.96,131717.2,54
Suzuki  Innova  MT  Certified,1102060.26,131515.5,54
Nissan  BR-V  VGT  Negotiable,973841.17,127766.8,54
Geely  Accent  Sport  Certified,942366.99,130809.9,54
Suzuki  Civic  GLX  Negotiable,1173136.39,127377.8,54
toyota xpander le negotiable,1052469.58,126143.1,54
mitsubishi fortuner glx negotiable,1237485.13,135236.5,54
MG D-MAX GLX NEGOTIABLE,1039048.72,141105.3,54
hyundai cr-v gxl negotiable,1104274.38,135224.2,54
Mitsubishi  EcoSport  XLE  Negotiable,1034296.18,135255.5,54
hyundai mirage at negotiable,1074247.92,111908.6,54
CHEVROLET BR-V LE NEGOTIABLE,1097952.6,132375.1,54
MG  Wigo  MT  Preowned,933126.55,140457.4,54
HONDA CIVIC SPORT CERTIFIED,1122446.89,133363.9,54
Nissan  Ranger  GLX  Negotiable,1035786.94,135659.8,54
mitsubishi innova at negotiable,1053074.66,133000.0,54
Foton  Innova  XLE  Negotiable,1101912.51,126016.0,54
Suzuki  Tucson  GL  Negotiable,997069.21,115578.5,54
HONDA MIRAGE XLE NEGOTIABLE,1108086.85,123252.3,54
GEELY TUCSON GLX NEGOTIABLE,1059580.09,147027.5,54
Honda Ertiga Sport Negotiable,1077170.17,129146.2,54
ISUZU CR-V VGT NEGOTIABLE,1043159.58,131336.2,54
Hyundai  Accent  GL  Negotiable,1005213.01,119205.4,54
Isuzu  Almera  GL  Preowned,1119540.34,115145.5,54
Mitsubishi City Sport Negotiable,1197748.06,113513.4,54
honda picanto sport negotiable,1040903.16,138673.4,54
mitsubishi city mt negotiable,1073361.97,119594.6,54
Mazda  Fortuner  LE  Certified,1044792.65,128813.4,54
Kia  Picanto  Sport  Negotiable,1045598.61,122257.3,54
MAZDA D-MAX XLE NEGOTIABLE,1036309.2,126598.0,54
mg xpander sport negotiable,1026199.55,101102.2,54
MG FORTUNER GL NEGOTIABLE,1114709.47,124464.0,54
Foton  Xpander  MT  Certified,988817.63,125391.8,54
Honda  Montero  Sport  MT  Preowned,981564.9,118796.9,54
geely almera le negotiable,1081437.8,133968.6,54
Nissan  EcoSport  AT  Preowned,1233944.5,131807.1,54
mitsubishi mirage gxl negotiable,1047012.62,119792.5,54
Nissan  Innova  VGT  Certified,1076653.34,136464.4,54
toyota cr-v sport certified,1142046.26,136696.8,54
Mitsubishi Tucson AT Negotiable,1069737.85,115421.7,54
Ford  Xpander  GL  Certified,1130480.13,124791.1,54
Toyota  CR-V  XLE  URGENT,1020783.82,133869.4,54
nissan cr-v le negotiable,1081676.22,119990.7,54
Chevrolet  Innova  Sport  Certified,1080621.02,118598.1,54
nissan sportage gl negotiable,985265.73,116463.2,54
Mazda  Picanto  GXL  Preowned,1157192.13,135507.9,54
mg civic mt negotiable,1166735.24,135105.9,54
Foton  Vios  GXL  Negotiable,1087524.14,128369.7,54
Isuzu  Navara  GL  Negotiable,999415.56,136658.1,54
Mitsubishi  Innova  Sport  Negotiable,1096513.96,118142.5,54
isuzu d-max gl negotiable,1046706.59,141058.3,54
ford xpander xle preowned,1056320.07,128827.7,54
Ford CR-V VGT Negotiable,1175221.37,114126.3,54
toyota ecosport at negotiable,970368.39,128784.9,54
Mitsubishi  Mirage  XLE  Preowned,1093359.68,121952.6,54
Toyota  Ranger  Sport  Certified,1163459.33,122790.9,54
nissan vios gl negotiable,1009519.89,123833.2,54
ford accent gl negotiable,1179916.45,117761.3,54
Foton  D-Max  LE  Certified,1167670.62,134970.5,54
Toyota  Montero  Sport  XLE  Certified,1012576.03,134677.2,54
mazda cr-v at negotiable,1083615.21,135840.3,54
kia city xle negotiable,966788.45,123315.5,54
Foton  Mirage  GL  Certified,981772.07,110889.5,54
Isuzu City LE Negotiable,906832.93,136655.9,54
Honda  Fortuner  GL  Negotiable,1088424.49,111790.9,54
Geely  Montero  Sport  XLE  Negotiable,1118015.79,130071.2,54
Nissan  CX-5  GXL  Certified,1150058.01,132911.5,54
foton d-max gl certified,1070966.29,125018.1,54
Nissan  Fortuner  LE  Certified,1106345.22,116312.0,54
Ford  Sportage  GL  Certified,1171454.85,117665.8,54
hyundai br-v le negotiable,1183352.69,124478.9,54
honda mu-x glx negotiable,1008730.75,129756.8,54
Toyota Wigo MT Certified,1245850.94,111750.7,54
mitsubishi almera le negotiable,1016239.52,138854.1,54
ISUZU PICANTO SPORT PREOWNED,1135429.98,115751.8,54
Nissan  City  XLE  Preowned,1187727.13,104929.8,54
Ford  Vios  VGT  Certified,1271579.42,137176.1,54
FOTON BR-V GXL NEGOTIABLE,1051802.06,129125.1,54
Ford  Vios  LE  Negotiable,1061421.0,121895.4,54
Kia  Ertiga  GL  Negotiable,1045642.59,122024.9,54
Toyota  City  XLE  Negotiable,1080979.61,137624.2,54
Suzuki  Sportage  LE  Negotiable,1111825.98,135279.7,54
Hyundai  Xpander  AT  Negotiable,1059971.48,143534.5,54
toyota d-max sport negotiable,981446.27,126582.6,54
suzuki accent at negotiable,1150178.22,123774.6,54
Geely  Vios  AT  Certified,1082226.92,125298.9,54
mazda hr-v glx negotiable,1098995.39,123822.9,54
Isuzu  MU-X  AT  Negotiable,1104969.59,118409.1,54
CHEVROLET CIVIC GLX CERTIFIED,1057770.34,127502.4,54
Chevrolet  Sportage  Sport  Certified,1129574.08,123575.9,54
MG  City  AT  Negotiable,1087823.28,144229.6,54
Honda CR-V GXL Negotiable,1035994.92,136181.4,54
MG CR-V XLE NEGOTIABLE,1090098.22,130033.8,54
honda civic at negotiable,1034838.6,133868.2,54
kia mirage xle certified,1047904.16,129579.6,54
Chevrolet  Civic  GXL  Negotiable,1214228.78,118420.6,54
Nissan Navara VGT Negotiable,1033320.75,116408.1,54
Nissan Almera VGT Certified,973231.18,119686.8,54
CHEVROLET ECOSPORT MT NEGOTIABLE,1177237.65,134974.1,54
Isuzu  Innova  GL  Negotiable,1084134.13,113327.2,54
MG  Navara  GLX  Certified,1110933.31,126557.9,54
Geely  Montero  Sport  Sport  Negotiable,1142705.09,114870.8,54
chevrolet mu-x gxl negotiable,1092666.84,118770.5,54
Ford  Navara  GLX  Certified,1061885.95,117075.4,54
hyundai cr-v sport negotiable,1074914.87,126898.7,54
Chevrolet  Fortuner  XLE  Negotiable,1015038.9,150444.7,54
HONDA ALMERA GLX NEGOTIABLE,1055373.44,121523.6,54
MG Fortuner LE Negotiable,1066814.46,121003.8,54
HYUNDAI WIGO GL NEGOTIABLE,1001127.62,126364.9,54
MG  Civic  GL  Certified,1101974.5,134414.8,54
Ford  Montero  Sport  LE  Certified,979153.23,127645.0,54
MG  Picanto  GL  Certified,1081259.56,129094.6,54
Toyota  Ranger  AT  Certified,957664.42,124001.9,54
Hyundai  Fortuner  LE  Negotiable,948159.84,136775.9,54
Foton  City  GLX  Certified,1065811.4,118298.6,54
nissan tucson at negotiable,1057010.66,129371.5,54
nissan mirage at negotiable,985703.9,121562.3,54
CHEVROLET ERTIGA LE NEGOTIABLE,1175984.86,135580.0,54
FORD VIOS XLE NEGOTIABLE,1090225.59,119559.7,54
Suzuki Xpander AT Negotiable,1229292.8,125484.2,54
CHEVROLET PICANTO MT CERTIFIED,1038950.64,127840.2,54
Nissan  HR-V  Sport  Negotiable,1143817.63,119919.7,54
MG  Mirage  MT  Negotiable,917113.58,132797.7,54
Chevrolet  EcoSport  AT  Preowned,984306.2,118273.9,54
Kia  D-Max  LE  Preowned,1042800.94,108581.4,54
Chevrolet  CX-5  GXL  Preowned,1189032.17,150765.7,54
Toyota  Tucson  VGT  Certified,1108791.25,119136.6,54
Isuzu  Montero  Sport  GL  Negotiable,1032372.31,122092.0,54
Kia  Accent  LE  Certified,1147491.08,109305.1,54
honda ranger vgt negotiable,1062106.92,116525.1,54
Geely  City  GXL  Negotiable,1035682.25,130417.2,54
Isuzu  Montero  Sport  AT  Negotiable,1140948.32,136660.5,54
Mazda  CX-5  GL  Preowned,988749.31,128688.8,54
MITSUBISHI SPORTAGE MT NEGOTIABLE,1074146.95,121988.0,54
Hyundai  Sportage  VGT  Preowned,964632.76,134611.7,54
Chevrolet  Sportage  MT  Certified,1203686.22,122798.3,54
Mazda  Ranger  GL  Certified,1141375.48,124856.8,54
Mitsubishi MU-X LE Negotiable,1154445.01,139776.6,54
chevrolet mirage vgt certified,1042057.75,121459.9,54
Mazda  Mirage  GL  Certified,1131014.0,110835.0,54
Isuzu  Tucson  MT  Preowned,1015849.41,131066.3,54
Geely  D-Max  GXL  Negotiable,1096454.93,123265.8,54
chevrolet d-max vgt negotiable,1148287.56,119293.4,54
kia almera sport negotiable,973458.81,144275.3,54
ford civic glx negotiable,1176052.83,123544.2,54
MG  CR-V  Sport  Negotiable,1000466.22,125830.9,54
MG  Fortuner  AT  URGENT,1052223.55,131209.2,54
mitsubishi mu-x glx negotiable,1169747.27,125872.5,53
chevrolet ertiga xle negotiable,1028781.91,122860.7,53
Foton  Navara  GLX  Negotiable,1081565.41,152659.9,53
toyota city at negotiable,1083274.56,114593.5,53
Mazda  City  GLX  Preowned,1003346.76,128947.6,53
Mazda EcoSport GXL Negotiable,1008741.14,121264.4,53
Foton  Ranger  GLX  Negotiable,984708.4,129917.9,53
Mitsubishi HR-V GLX Negotiable,1154462.17,131806.3,53
foton wigo mt negotiable,1105921.83,129424.4,53
NISSAN ALMERA AT CERTIFIED,1046402.26,129823.8,53
Chevrolet  Sportage  VGT  Certified,1165452.42,134428.0,53
ISUZU CIVIC LE NEGOTIABLE,964668.78,129008.3,53
mg sportage gxl negotiable,1105233.18,123870.1,53
honda fortuner sport negotiable,917090.83,122086.5,53
Nissan Mirage GL Negotiable,951081.48,125396.3,53
mg mirage le negotiable,1091576.4,117482.2,53
Mitsubishi Tucson Sport Negotiable,1068327.48,121848.0,53
Ford  BR-V  GL  Preowned,1122793.28,121254.5,53
Isuzu  Sportage  Sport  Negotiable,986748.84,124541.6,53
Geely Picanto VGT Negotiable,1145464.01,118720.4,53
Mazda  Picanto  MT  Preowned,1080907.23,132600.7,53
Toyota  Mirage  Sport  Certified,1216976.31,123926.6,53
MG  Fortuner  GLX  Negotiable,1118494.08,124367.4,53
Mazda Xpander LE Certified,1074488.87,122952.0,53
suzuki ertiga xle certified,1148841.14,125062.9,53
Chevrolet Picanto VGT Negotiable,1101313.27,98159.4,53
Foton Vios GLX Negotiable,1097572.46,124958.2,53
Chevrolet  Picanto  GLX  Negotiable,1038266.74,140937.1,53
Foton  Vios  XLE  Certified,1041813.88,112074.9,53
Toyota  Accent  XLE  Certified,1074542.29,135751.9,53
Nissan  Navara  XLE  Preowned,1100789.51,112990.3,53
Toyota  MU-X  Sport  Certified,1081816.7,134174.7,53
ISUZU RANGER LE PREOWNED,1031805.65,112825.9,53
mg mu-x glx negotiable,1140352.44,127550.5,53
Mazda  Fortuner  GL  Certified,1074321.63,133960.4,53
Geely  Civic  XLE  Preowned,1047574.88,112880.6,53
Hyundai  Civic  LE  Negotiable,1111158.41,129796.5,53
kia innova le negotiable,1048800.62,124400.5,53
mazda almera sport negotiable,991075.24,116940.8,53
isuzu mirage mt certified,1045166.31,117950.5,53
Honda  Innova  Sport  Preowned,1185584.23,132876.8,53
Isuzu  D-Max  GXL  Certified,1070755.65,125534.6,53
Suzuki  Montero  Sport  AT  Negotiable,1196566.42,141837.7,53
HONDA CX-5 LE NEGOTIABLE,1016231.34,128318.9,53
Mazda  CR-V  GL  Preowned,1090776.23,116637.4,53
MG Sportage XLE Negotiable,1076895.32,135449.7,53
Foton  Accent  AT  Certified,1051853.72,127971.7,53
suzuki ranger sport negotiable,1003552.7,126649.8,53
honda d-max vgt negotiable,969232.14,132479.2,53
Toyota  Almera  GXL  Preowned,1205309.89,142460.9,53
Chevrolet  Xpander  XLE  Negotiable,1068711.08,117872.8,53
mitsubishi almera sport negotiable,1036542.37,135301.4,53
Toyota Almera Sport Certified,1009948.99,129167.8,53
Mitsubishi Fortuner LE Negotiable,1042392.81,123736.6,53
Foton  Fortuner  XLE  Negotiable,1177885.21,130737.4,53
mg tucson xle negotiable,1076558.24,120257.7,53
Chevrolet  Ranger  MT  Preowned,1175329.42,109959.2,53
Chevrolet  Sportage  AT  Negotiable,1100394.77,127359.7,53
Nissan Sportage VGT Negotiable,1139358.31,127483.1,53
HONDA TUCSON GXL NEGOTIABLE,1152998.94,102945.2,53
Kia  Fortuner  GLX  Certified,1101432.29,150554.0,53
Suzuki  Innova  AT  Certified,950968.35,128429.2,53
Hyundai  EcoSport  AT  Negotiable,1026533.33,135391.2,53
Foton  Tucson  XLE  Negotiable,1017159.74,134252.9,53
Kia  Civic  GL  Preowned,1188988.87,142128.0,53
MG  Mirage  GLX  Negotiable,1042788.28,127744.8,53
MITSUBISHI ALMERA XLE NEGOTIABLE,1176172.7,128980.6,53
Honda  Picanto  MT  Certified,1192500.43,139137.2,53
Isuzu MU-X XLE Negotiable,1066453.6,135052.6,53
hyundai hr-v le negotiable,1165782.14,118183.6,53
Honda Xpander AT Negotiable,1186151.56,122489.9,53
FORD MU-X SPORT NEGOTIABLE,1202590.48,128220.0,53
Foton  Montero  Sport  VGT  URGENT,923921.94,125713.8,53
Geely  Xpander  LE  Preowned,1136778.34,117780.2,53
mitsubishi wigo mt certified,1216224.99,123977.8,53
TOYOTA XPANDER SPORT NEGOTIABLE,1065940.7,121524.9,53
Toyota  Montero  Sport  AT  Certified,985856.8,106762.3,53
MG FORTUNER XLE PREOWNED,966260.28,98076.0,53
SUZUKI TUCSON GXL CERTIFIED,1151776.36,114022.1,53
Honda  Sportage  VGT  Negotiable,1002151.57,118693.0,53
honda innova mt negotiable,1126976.33,117587.0,53
Honda  Almera  GXL  Certified,1047831.36,123789.9,53
MAZDA NAVARA SPORT NEGOTIABLE,1040276.49,116672.2,53
mitsubishi sportage xle negotiable,1041334.92,124475.3,53
MG  Accent  AT  Preowned,961189.77,132856.9,53
Kia  BR-V  AT  Negotiable,1009948.01,125472.1,53
CHEVROLET INNOVA VGT NEGOTIABLE,1099851.62,142738.8,53
mazda d-max mt negotiable,981639.91,153678.6,53
Mitsubishi Ertiga GL Negotiable,1021293.3,122570.0,53
FORD CX-5 AT NEGOTIABLE,974670.87,109033.3,53
suzuki almera le negotiable,984338.95,126100.1,53
MG CX-5 MT Certified,958394.83,121240.8,53
KIA D-MAX GLX NEGOTIABLE,1029131.48,126545.7,53
Isuzu  Navara  MT  Certified,1129978.3,113096.3,53
Foton  Almera  XLE  Negotiable,1009022.09,119670.9,53
Toyota  D-Max  VGT  Certified,1064905.08,125599.5,53
Isuzu Navara LE Negotiable,1122412.39,119402.6,53
mazda wigo glx negotiable,1161736.58,130232.5,53
Nissan  D-Max  MT  Negotiable,1086993.86,132417.4,53
Hyundai  Tucson  GXL  Certified,1082805.83,129831.0,53
mg innova mt negotiable,1132692.15,127551.6,53
Chevrolet  Almera  GLX  Preowned,1253118.92,117471.2,53
Foton  Sportage  MT  Certified,1021080.11,126896.2,53
Ford  Almera  VGT  Preowned,1139419.95,122829.8,53
Toyota Accent GLX Negotiable,1003221.71,128822.9,53
Chevrolet  Navara  GL  Preowned,1104898.38,116464.3,53
Kia MU-X Sport Negotiable,943998.1,130897.2,53
Chevrolet Montero Sport AT Negotiable,1247711.6,133386.8,53
mitsubishi ertiga le negotiable,981392.59,130312.9,53
Geely  CX-5  MT  Negotiable,1158717.76,135009.8,53
Hyundai D-Max LE Negotiable,1220962.51,120249.6,53
Geely  Civic  GXL  Negotiable,1197841.69,112530.8,53
Foton  Almera  MT  Certified,1134479.22,136652.5,53
Toyota  Sportage  GL  Preowned,1043883.65,119648.7,53
honda civic xle negotiable,1114081.45,121857.0,53
Suzuki  Navara  GLX  Negotiable,1173776.0,134218.5,53
Ford  Innova  VGT  Certified,1137292.91,133062.0,53
Hyundai  Tucson  VGT  Certified,1075746.52,119240.9,53
mitsubishi picanto xle negotiable,966706.55,132953.9,53
Foton  Almera  GLX  Preowned,997393.53,130209.9,53
Nissan  Wigo  MT  Preowned,1058173.1,119347.3,53
Suzuki  Ertiga  MT  Certified,1121081.11,115978.9,53
Nissan  Sportage  XLE  Negotiable,1018923.96,138692.4,53
foton ecosport mt negotiable,1168100.79,125227.1,53
Chevrolet  D-Max  MT  Preowned,1022503.17,115165.3,53
Mitsubishi  CX-5  VGT  Certified,1099797.44,123929.3,52
Hyundai  Xpander  Sport  Negotiable,1215827.14,116004.3,52
honda fortuner xle negotiable,1069885.9,113956.6,52
Nissan  Accent  GL  NEGO,1042461.0,123067.3,52
ford civic le negotiable,1094648.9,131591.4,52
FOTON D-MAX VGT NEGOTIABLE,1010137.56,137532.5,52
Chevrolet Navara GXL Negotiable,1033960.32,130246.1,52
Mitsubishi  Accent  GLX  Certified,937407.5,115338.7,52
Kia City GL Negotiable,998155.58,116115.2,52
Toyota  Ranger  GXL  Negotiable,1094468.77,128889.7,52
Kia  CR-V  GL  Negotiable,1172967.71,122858.1,52
mazda vios vgt negotiable,1087683.14,132795.9,52
SUZUKI HR-V GL NEGOTIABLE,1148311.27,123784.8,52
Mazda Vios GL Negotiable,1145602.09,117034.4,52
Chevrolet  Sportage  LE  Negotiable,1165101.88,112805.1,52
KIA XPANDER SPORT NEGOTIABLE,1040621.63,126883.4,52
SUZUKI FORTUNER LE NEGOTIABLE,1146009.34,121440.8,52
Mazda  Xpander  XLE  Negotiable,1080938.32,127039.0,52
Mazda  Civic  LE  Certified,1107978.37,119401.6,52
Hyundai  BR-V  GLX  Negotiable,1046812.78,120638.2,52
HYUNDAI HR-V GLX NEGOTIABLE,988387.37,103544.8,52
Ford  Picanto  GXL  Negotiable,1178420.05,122648.7,52
mitsubishi civic vgt negotiable,1020167.87,122789.3,52
Isuzu  Accent  GXL  Preowned,1177425.83,127756.0,52
foton montero sport xle negotiable,1164436.13,114283.3,52
Isuzu Almera GLX Negotiable,1083097.26,132857.1,52
kia ranger sport negotiable,1171266.07,156870.5,52
